Time Stamp	Battery Volts	Ramped Command 1	User Variable 1	Motor Amps 1	Motor Amps 2	Batt Amps 1	Batt Amps 2	Internal Sensor Speed RPM 1
29/11/2020 11:33:48 AM	62.8	0	0	0	-0.1	-0.2	0	0
29/11/2020 11:33:48 AM	62.8	0	0	-0.2	-0.1	-0.1	0	0
29/11/2020 11:33:48 AM	62.8	0	0	-0.1	0	-0.2	0	0
29/11/2020 11:33:48 AM	62.8	0	0	-0.2	-0.1	-0.1	0	0
29/11/2020 11:33:49 AM	62.8	0	0	-0.2	-0.1	-0.1	0	0
29/11/2020 11:33:49 AM	62.8	0	0	-0.2	-0.1	-0.1	0	0
29/11/2020 11:33:49 AM	62.8	0	0	0	0	-0.2	0	0
29/11/2020 11:33:49 AM	62.8	0	0	-0.1	0	-0.1	0	0
29/11/2020 11:33:49 AM	62.8	0	0	0	0	-0.2	0	0
29/11/2020 11:33:49 AM	62.9	0	0	0	0	-0.1	0	0
29/11/2020 11:33:49 AM	62.8	0	0	0	0	-0.1	-0.1	0
29/11/2020 11:33:49 AM	62.9	0	0	-0.1	-0.1	-0.2	0	0
29/11/2020 11:33:50 AM	62.9	0	0	0	-0.1	-0.1	0	0
29/11/2020 11:33:50 AM	62.8	0	0	-0.1	-0.2	-0.2	0	0
29/11/2020 11:33:50 AM	62.9	0	0	0	0	-0.2	0	0
29/11/2020 11:33:50 AM	62.9	0	0	0	0.2	-0.2	0	0
29/11/2020 11:33:50 AM	62.9	0	0	-0.1	-0.2	-0.1	0	0
29/11/2020 11:33:50 AM	62.9	0	0	0	-0.1	-0.1	0	0
29/11/2020 11:33:50 AM	62.9	0	0	0	0.1	-0.2	0	-9
29/11/2020 11:33:50 AM	62.9	0	0	-0.4	-0.1	-0.2	0	-9
29/11/2020 11:33:51 AM	62.9	0	0	-0.3	-0.1	-0.2	0	0
29/11/2020 11:33:51 AM	62.9	0	0	-0.2	0	-0.1	0	0
29/11/2020 11:33:51 AM	62.9	0	0	-0.4	-0.1	-0.2	0	0
29/11/2020 11:33:51 AM	62.9	0	0	-0.3	-0.1	-0.2	0	0
29/11/2020 11:33:51 AM	62.9	0	0	-0.1	-0.1	-0.2	0	0
29/11/2020 11:33:51 AM	62.9	0	0	-0.2	-0.1	-0.1	0	0
29/11/2020 11:33:51 AM	62.9	0	0	-0.2	-0.1	-0.2	0	0
29/11/2020 11:33:52 AM	62.9	0	0	-0.2	-0.1	-0.1	0	0
29/11/2020 11:33:52 AM	62.9	0	0	-0.2	-0.1	-0.2	0	0
29/11/2020 11:33:52 AM	63	0	0	-0.2	-0.1	-0.1	0	0
29/11/2020 11:33:52 AM	63	0	0	-0.2	-0.1	-0.1	0	0
29/11/2020 11:33:52 AM	63	0	0	0	-0.2	-0.1	0	0
29/11/2020 11:33:52 AM	63	0	0	0	-0.1	-0.2	0	0
29/11/2020 11:33:52 AM	63	0	0	0	-0.1	-0.2	0	0
29/11/2020 11:33:52 AM	63	0	0	0	-0.2	-0.1	0	0
29/11/2020 11:33:53 AM	63	0	0	0	-0.2	-0.1	0	0
29/11/2020 11:33:53 AM	63	0	0	0	-0.1	-0.1	0	0
29/11/2020 11:33:53 AM	63	0	0	0	-0.2	-0.1	0	0
29/11/2020 11:33:53 AM	62.9	0	0	-0.1	-0.1	-0.2	0	0
29/11/2020 11:33:53 AM	63	0	0	-0.1	-0.2	-0.1	0	0
29/11/2020 11:33:53 AM	63	0	0	-0.1	-0.2	-0.1	0	0
29/11/2020 11:33:53 AM	63	0	0	-0.1	-0.2	-0.2	0	0
29/11/2020 11:33:53 AM	63	0	0	-0.1	-0.1	-0.2	0.1	0
29/11/2020 11:33:54 AM	63	0	0	-0.1	-0.2	-0.2	0	0
29/11/2020 11:33:54 AM	63	0	0	-0.1	-0.2	-0.1	0	0
29/11/2020 11:33:54 AM	63	0	0	-0.1	-0.2	-0.1	0	0
29/11/2020 11:33:59 AM	63	0	0	-0.1	-0.1	-0.2	0	0
29/11/2020 11:33:59 AM	63.1	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:33:59 AM	63.1	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:33:59 AM	63.1	0	0	0.2	0	-0.1	0	0
29/11/2020 11:33:59 AM	63.1	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:33:59 AM	63.1	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:33:59 AM	63.1	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:34:00 AM	63.1	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:34:00 AM	63.1	0	0	0.2	0	0	0	0
29/11/2020 11:34:00 AM	63.1	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:34:00 AM	63.1	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:34:00 AM	63.1	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:34:00 AM	63.2	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:34:00 AM	63.1	0	0	0.2	0	-0.1	0.1	4
29/11/2020 11:34:00 AM	63.1	0	0	0.2	0	-0.1	0.1	-5
29/11/2020 11:34:01 AM	63.2	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:34:01 AM	63.2	0	0	0.2	0	0	0.1	0
29/11/2020 11:34:01 AM	63.2	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:34:01 AM	63.1	0	0	0.2	0	-0.1	0.1	0
29/11/2020 11:34:01 AM	63.2	0	0	0	0.1	-0.2	0	0
29/11/2020 11:34:01 AM	63.2	0	0	-0.2	0	-0.1	-0.1	0
29/11/2020 11:34:02 AM	63.2	0	0	-0.2	0	-0.1	-0.1	0
29/11/2020 11:34:02 AM	63.2	0	0	-0.2	0	0	-0.1	0
29/11/2020 11:34:02 AM	63.2	0	0	-0.2	-0.2	-0.1	-0.1	0
29/11/2020 11:34:02 AM	63.2	0	0	0	0.1	-0.1	-0.1	0
29/11/2020 11:34:02 AM	63.2	0	0	1	1.3	-0.1	-0.1	-4
29/11/2020 11:34:02 AM	63.2	0	0	-0.1	-0.1	-0.1	-0.1	0
29/11/2020 11:34:02 AM	63.2	0	0	-0.2	-0.2	-0.1	-0.1	0
29/11/2020 11:34:02 AM	63.2	0	0	0.4	0.4	-0.2	-0.1	0
29/11/2020 11:34:03 AM	63.2	0	0	0	0.1	-0.1	-0.1	-4
29/11/2020 11:34:03 AM	63.2	0	0	-0.1	0	-0.1	-0.1	0
29/11/2020 11:34:03 AM	63.2	0	0	0	0.1	-0.1	-0.1	0
29/11/2020 11:34:03 AM	63.2	0	0	0	0	-0.2	-0.1	0
29/11/2020 11:34:03 AM	63.2	0	0	0	0	-0.1	-0.1	0
29/11/2020 11:34:03 AM	63.2	0	0	0	0	-0.1	-0.1	0
29/11/2020 11:34:03 AM	63.2	0	0	0.1	0.2	-0.1	-0.1	-4
29/11/2020 11:34:03 AM	63.2	0	0	0	0	-0.1	-0.1	-4
29/11/2020 11:34:04 AM	63.2	0	0	0	0.1	-0.1	-0.2	0
29/11/2020 11:34:04 AM	63.3	0	0	0	0	-0.1	-0.1	0
29/11/2020 11:34:04 AM	63.3	0	0	0	0	-0.1	-0.1	0
29/11/2020 11:34:04 AM	63.2	0	0	0	0	-0.1	-0.1	0
29/11/2020 11:34:04 AM	63.2	0	0	0	0	-0.1	-0.1	0
29/11/2020 11:34:04 AM	63.3	0	0	-0.1	0	-0.1	-0.1	0
29/11/2020 11:34:04 AM	63.3	0	0	0	0	-0.2	-0.1	0
29/11/2020 11:34:05 AM	63.2	0	0	0	0	-0.2	0	0
29/11/2020 11:34:05 AM	63.3	0	0	0	0	-0.1	-0.1	0
29/11/2020 11:34:05 AM	63.3	0	0	0.2	0.3	-0.2	-0.1	0
29/11/2020 11:34:05 AM	63.3	0	0	0	-0.1	-0.1	-0.1	0
29/11/2020 11:34:05 AM	63.3	0	0	0	0	0	-0.1	0
29/11/2020 11:34:05 AM	63.3	0	0	0	0.2	-0.2	-0.1	0
29/11/2020 11:34:05 AM	63.3	0	0	0	0	-0.1	-0.2	0
29/11/2020 11:34:05 AM	63.4	0	0	0	0	-0.2	-0.1	0
